,AÑO,VUELTA,CODIGO_INEC,CANTON_CODIGO,CANTON_NOMBRE,PROVINCIA_NOMBRE,VOTOS_NULOS_M,VOTOS_NULOS_F,VOTOS_BLANCOS_M,VOTOS_BLANCOS_F,VC_NOBOA_M,VC_CORREA_M,VC_NOBOA_F,VC_CORREA_F,VC_GUTIERREZ_M,VC_DAMERVAL_M,VC_VITERI_M,VC_ROSERO_M,VC_ROLDOS_M,VC_SAGNAY_M,VC_VILLACIS_M,VC_MACAS_M,VC_TORRES_M,VC_PROAÑO_M,VC_LARREA_M,VC_GUTIERREZ_F,VC_DAMERVAL_F,VC_VITERI_F,VC_ROSERO_F,VC_ROLDOS_F,VC_SAGNAY_F,VC_VILLACIS_F,VC_MACAS_F,VC_TORRES_F,VC_PROAÑO_F,VC_LARREA_F,ELECTORES_M,ELECTORAS_F,VOTOS VALIDOS,VOTOS_INVALIDOS
73,2006,2,304,250,LA TRONCAL,CANAR,0.0,0.0,106.0,153.0,3076.0,5806.0,2947.0,6117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15579.0,14431.0,17946.0,259.0
74,2006,2,IL,251,ISRAEL,EUROPA ASIA Y OCEANIA,0.0,0.0,0.0,0.0,1.0,2.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,17.0,0.0
75,2006,2,1504,255,EL CHACO,NAPO,0.0,0.0,13.0,12.0,931.0,687.0,813.0,616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2122.0,1890.0,3047.0,25.0
76,2006,2,101,260,CUENCA,AZUAY,0.0,0.0,676.0,1283.0,26183.0,68266.0,26040.0,87261.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160269.0,172005.0,207750.0,1959.0
77,2006,2,IT,261,ITALIA,EUROPA ASIA Y OCEANIA,0.0,0.0,85.0,131.0,3284.0,2080.0,5411.0,3895.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9045.0,15762.0,14670.0,216.0
78,2006,2,103,265,GUALACEO,AZUAY,0.0,0.0,143.0,349.0,1656.0,4667.0,1934.0,7035.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15712.0,16470.0,15292.0,492.0
79,2006,2,102,270,GIRON,AZUAY,0.0,0.0,44.0,82.0,815.0,1460.0,849.0,2266.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6587.0,6599.0,5390.0,126.0
80,2006,2,JP,271,JAPON,EUROPA ASIA Y OCEANIA,0.0,0.0,1.0,0.0,3.0,5.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,9.0,15.0,1.0
81,2006,2,105,275,PAUTE,AZUAY,0.0,0.0,65.0,184.0,1270.0,3245.0,1368.0,4321.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9370.0,9784.0,10204.0,249.0
82,2006,2,109,280,SIGSIG,AZUAY,0.0,0.0,64.0,177.0,913.0,3338.0,1196.0,5450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9418.0,10948.0,10897.0,241.0
83,2006,2,MX,281,MEXICO,AMERICA LATINA EL CARIBE Y AFRICA,0.0,0.0,0.0,0.0,21.0,23.0,15.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,54.0,82.0,0.0
84,2006,2,108,285,SANTA ISABEL,AZUAY,0.0,0.0,47.0,75.0,1256.0,2677.0,1327.0,3357.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7514.0,7275.0,8617.0,122.0
85,2006,2,1103,290,CATAMAYO,LOJA,0.0,0.0,58.0,78.0,2818.0,2970.0,2946.0,3164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9215.0,9328.0,11898.0,136.0
86,2006,2,NI,291,NICARAGUA,AMERICA LATINA EL CARIBE Y AFRICA,0.0,0.0,0.0,0.0,12.0,10.0,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,25.0,40.0,0.0
87,2006,2,1113,295,ZAPOTILLO,LOJA,0.0,0.0,51.0,52.0,1027.0,1527.0,944.0,1305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3828.0,3467.0,4803.0,103.0
88,2006,2,1101,300,LOJA,LOJA,0.0,0.0,356.0,489.0,16783.0,26467.0,18260.0,30850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64068.0,71770.0,92360.0,845.0
89,2006,2,NL,301,PAISES BAJOS (HOLANDA),EUROPA ASIA Y OCEANIA,0.0,0.0,0.0,0.0,11.0,6.0,9.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,60.0,47.0,0.0
90,2006,2,1111,305,SARAGURO,LOJA,0.0,0.0,104.0,234.0,1857.0,3690.0,1965.0,4097.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9819.0,10377.0,11609.0,338.0
91,2006,2,1109,310,PALTAS,LOJA,0.0,0.0,86.0,89.0,1901.0,3414.0,1825.0,3463.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9087.0,9010.0,10603.0,175.0
92,2006,2,1116,311,OLMEDO,LOJA,0.0,0.0,27.0,27.0,471.0,881.0,390.0,841.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2259.0,2064.0,2583.0,54.0
93,2006,2,PA,312,PANAMA,AMERICA LATINA EL CARIBE Y AFRICA,0.0,0.0,0.0,0.0,14.0,8.0,21.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,50.0,57.0,0.0
94,2006,2,1104,315,CELICA,LOJA,0.0,0.0,40.0,53.0,1196.0,1647.0,1198.0,1612.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4574.0,4678.0,5653.0,93.0
95,2006,2,1102,320,CALVAS,LOJA,0.0,0.0,73.0,70.0,1647.0,3935.0,1868.0,4330.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10975.0,11285.0,11780.0,143.0
96,2006,2,PY,321,PARAGUAY,AMERICA LATINA EL CARIBE Y AFRICA,0.0,0.0,0.0,0.0,8.0,2.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,15.0,21.0,0.0
97,2006,2,1108,325,MACARA,LOJA,0.0,0.0,39.0,44.0,1586.0,2469.0,1631.0,2530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7344.0,6870.0,8216.0,83.0
98,2006,2,1110,330,PUYANGO,LOJA,0.0,0.0,62.0,61.0,1130.0,2553.0,1086.0,2549.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6306.0,6157.0,7318.0,123.0
99,2006,2,PE,331,PERU,AMERICA LATINA EL CARIBE Y AFRICA,0.0,0.0,0.0,0.0,43.0,27.0,59.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,123.0,160.0,0.0
100,2006,2,1107,335,GONZANAMA,LOJA,0.0,0.0,34.0,48.0,1294.0,1804.0,1176.0,1831.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5682.0,5463.0,6105.0,82.0
101,2006,2,1106,340,ESPINDOLA,LOJA,0.0,0.0,35.0,58.0,1005.0,1945.0,927.0,1793.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5852.0,5544.0,5670.0,93.0
102,2006,2,EG,341,EGIPTO,AMERICA LATINA EL CARIBE Y AFRICA,0.0,0.0,0.0,0.0,2.0,2.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,14.0,0.0
103,2006,2,1112,345,SOZORANGA,LOJA,0.0,0.0,35.0,32.0,430.0,879.0,487.0,964.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2960.0,2693.0,2760.0,67.0
104,2006,2,701,350,MACHALA,EL ORO,0.0,0.0,327.0,362.0,19894.0,33903.0,18554.0,35285.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78129.0,77315.0,107636.0,689.0
105,2006,2,DO,351,REPUBLICA DOMINICANA,AMERICA LATINA EL CARIBE Y AFRICA,0.0,0.0,0.0,0.0,6.0,2.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.0,17.0,0.0
106,2006,2,712,355,SANTA ROSA,EL ORO,0.0,0.0,159.0,132.0,6828.0,8383.0,6335.0,8513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22707.0,21812.0,30059.0,291.0
107,2006,2,713,360,ZARUMA,EL ORO,0.0,0.0,89.0,159.0,1747.0,4529.0,1442.0,4464.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9533.0,9025.0,12182.0,248.0
108,2006,2,SE,361,SUECIA,EUROPA ASIA Y OCEANIA,0.0,0.0,0.0,0.0,4.0,10.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,23.0,28.0,0.0
109,2006,2,709,365,PASAJE,EL ORO,0.0,0.0,149.0,145.0,6815.0,10814.0,5851.0,10820.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26519.0,24732.0,34300.0,294.0
110,2006,2,710,370,PINAS,EL ORO,0.0,0.0,52.0,68.0,1661.0,4242.0,1390.0,4437.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9498.0,9010.0,11730.0,120.0
111,2006,2,CH,371,SUIZA,EUROPA ASIA Y OCEANIA,0.0,0.0,1.0,3.0,40.0,95.0,71.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,258.0,442.0,364.0,4.0
112,2006,2,702,375,ARENILLAS,EL ORO,0.0,0.0,46.0,44.0,2121.0,3468.0,1897.0,3527.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7907.0,7433.0,11013.0,90.0
113,2006,2,706,380,EL GUABO,EL ORO,0.0,0.0,82.0,112.0,3278.0,7400.0,2742.0,6598.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15096.0,12479.0,20018.0,194.0
114,2006,2,RU,381,FEDERACION DE RUSIA,EUROPA ASIA Y OCEANIA,0.0,0.0,2.0,0.0,13.0,23.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,20.0,42.0,2.0
115,2006,2,908,385,EL EMPALME,GUAYAS,0.0,0.0,306.0,331.0,11169.0,7130.0,10290.0,6186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26462.0,24188.0,34775.0,637.0
116,2006,2,901,390,GUAYAQUIL,GUAYAS,0.0,0.0,3259.0,3143.0,290938.0,215587.0,306779.0,216132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,720560.0,770379.0,1029436.0,6402.0
117,2006,2,UY,391,URUGUAY,AMERICA LATINA EL CARIBE Y AFRICA,0.0,0.0,2.0,0.0,4.0,6.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,24.0,2.0
118,2006,2,920,395,SAN JACINTO DE YAGUACHI,GUAYAS,0.0,0.0,163.0,142.0,5640.0,4570.0,5522.0,4180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14591.0,13509.0,19912.0,305.0
119,2006,2,906,400,DAULE,GUAYAS,0.0,0.0,551.0,535.0,15771.0,11604.0,15456.0,9889.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37843.0,35311.0,52720.0,1086.0
120,2006,2,VE,401,VENEZUELA,AMERICA LATINA EL CARIBE Y AFRICA,0.0,0.0,7.0,8.0,661.0,474.0,897.0,409.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1870.0,2005.0,2441.0,15.0
121,2006,2,2403,405,SALINAS,SANTA ELENA,0.0,0.0,75.0,86.0,9779.0,2656.0,9955.0,2570.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14976.0,14952.0,24960.0,161.0
122,2006,2,2401,410,SANTA ELENA,SANTA ELENA,0.0,0.0,385.0,463.0,24076.0,6674.0,23397.0,6164.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37466.0,36265.0,60311.0,848.0
123,2006,2,ID,411,INDONESIA,EUROPA ASIA Y OCEANIA,0.0,0.0,0.0,0.0,3.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,8.0,0.0
124,2006,2,904,415,BALZAR,GUAYAS,0.0,0.0,288.0,241.0,7255.0,6264.0,6640.0,5139.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19785.0,17779.0,25298.0,529.0
125,2006,2,910,420,MILAGRO,GUAYAS,0.0,0.0,381.0,330.0,21948.0,19369.0,22647.0,18362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58788.0,58328.0,82326.0,711.0
126,2006,2,MY,421,MALASIA,EUROPA ASIA Y OCEANIA,0.0,0.0,3.0,3.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,6.0,6.0
127,2006,2,916,425,SAMBORONDON,GUAYAS,0.0,0.0,145.0,141.0,6765.0,6015.0,7143.0,5208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16720.0,15912.0,25131.0,286.0
128,2006,2,919,430,SALITRE,GUAYAS,0.0,0.0,294.0,333.0,6860.0,6202.0,6197.0,4951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18560.0,15965.0,24210.0,627.0
129,2006,2,PL,431,POLONIA,EUROPA ASIA Y OCEANIA,0.0,0.0,0.0,0.0,1.0,4.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,5.0,9.0,0.0
130,2006,2,911,435,NARANJAL,GUAYAS,0.0,0.0,174.0,165.0,4482.0,7570.0,3961.0,7017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17965.0,15489.0,23030.0,339.0
131,2006,2,1301,440,PORTOVIEJO,MANABI,0.0,0.0,627.0,673.0,39075.0,25744.0,41888.0,25467.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91707.0,95494.0,132174.0,1300.0
132,2006,2,1309,445,MONTECRISTI,MANABI,0.0,0.0,78.0,160.0,8898.0,2970.0,8903.0,2716.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16322.0,16092.0,23487.0,238.0
133,2006,2,1321,446,JARAMIJO,MANABI,0.0,0.0,72.0,23.0,2650.0,700.0,2588.0,724.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4148.0,3864.0,6662.0,95.0
134,2006,2,1308,450,MANTA,MANABI,0.0,0.0,296.0,318.0,31678.0,18288.0,33903.0,17292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70687.0,73517.0,101161.0,614.0
135,2006,2,1306,455,JIPIJAPA,MANABI,0.0,0.0,284.0,311.0,11181.0,10548.0,10212.0,9045.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30613.0,28555.0,40986.0,595.0
136,2006,2,1316,460,24 DE MAYO,MANABI,0.0,0.0,220.0,228.0,5207.0,3366.0,4477.0,2771.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13077.0,11720.0,15821.0,448.0
137,2006,2,1312,465,ROCAFUERTE,MANABI,0.0,0.0,95.0,120.0,5448.0,3824.0,5310.0,3712.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12828.0,12329.0,18294.0,215.0
138,2006,2,1313,470,SANTA ANA,MANABI,0.0,0.0,225.0,271.0,8945.0,4232.0,8189.0,3470.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20368.0,18054.0,24836.0,496.0
139,2006,2,1314,475,SUCRE,MANABI,0.0,0.0,177.0,268.0,10064.0,4737.0,10092.0,4068.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21737.0,20684.0,28961.0,445.0
140,2006,2,1320,476,JAMA,MANABI,0.0,0.0,44.0,71.0,1857.0,938.0,1626.0,794.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4381.0,3810.0,5215.0,115.0
141,2006,2,1322,477,SAN VICENTE,MANABI,0.0,0.0,74.0,66.0,3378.0,1493.0,3265.0,1258.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7297.0,6830.0,9394.0,140.0
142,2006,2,1303,480,CHONE,MANABI,0.0,0.0,592.0,562.0,19422.0,11254.0,19723.0,10873.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47733.0,46463.0,61272.0,1154.0
143,2006,2,1302,485,BOLIVAR,MANABI,0.0,0.0,176.0,211.0,7064.0,3901.0,7254.0,3316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16501.0,15714.0,21535.0,387.0
144,2006,2,1307,490,JUNIN,MANABI,0.0,0.0,74.0,79.0,3750.0,2052.0,3593.0,1727.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8804.0,7789.0,11122.0,153.0
145,2006,2,1310,495,PAJAN,MANABI,0.0,0.0,327.0,298.0,6753.0,6424.0,5656.0,4993.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19572.0,16634.0,23826.0,625.0
146,2006,2,1304,500,EL CARMEN,MANABI,0.0,0.0,368.0,393.0,10122.0,9886.0,9317.0,9315.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30216.0,27878.0,38640.0,761.0
147,2006,2,909,505,EL TRIUNFO,GUAYAS,0.0,0.0,120.0,113.0,3735.0,5335.0,3599.0,5020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13847.0,12481.0,17689.0,233.0
148,2006,2,912,510,NARANJITO,GUAYAS,0.0,0.0,121.0,104.0,3710.0,4524.0,3607.0,3945.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12177.0,10911.0,15786.0,225.0
149,2006,2,1201,515,BABAHOYO,LOS RIOS,0.0,0.0,496.0,441.0,19871.0,14722.0,19608.0,14848.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48283.0,47691.0,69049.0,937.0
150,2006,2,1211,516,VALENCIA,LOS RIOS,0.0,0.0,87.0,108.0,2805.0,4521.0,2141.0,3979.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9927.0,8336.0,13446.0,195.0
151,2006,2,1202,520,BABA,LOS RIOS,0.0,0.0,233.0,251.0,3848.0,5208.0,3607.0,4240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12965.0,11104.0,16903.0,484.0
